key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,11.3306,space,26.902,2,10.2067,5,12.3577,0,0,0,6,1,stim/feuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,7.9426,2.968160446,2.9273,0,1,1,2,1,stim/peuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,4.6623,5,2.0638,0,2,2,4,1,stim/fof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,6.8516,5,2.9925,0,3,3,1,1,stim/pief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,10.0132,2.003939028,2.0632,0,4,4,7,1,stim/f_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,4.4235,2.028210901,2.0127,0,5,5,3,1,stim/p_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,3.8961,3.980009404,1.6652,0,6,6,5,1,stim/fief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,5.7769,4.002758337,1.3629,0,7,7,0,1,stim/pof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,4.6385,3.002034505,3.0782,1,0,8,1,1,stim/pief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,3.9433,5,1.6633,1,1,9,0,1,stim/pof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,2.3225,4.992568631,1.6742,1,2,10,4,1,stim/fof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,3.9177,2.9960456,2.6134,1,3,11,5,1,stim/fief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,6.4817,4.027451805,1.3635,1,4,12,2,1,stim/peuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,2.9198,2.996127658,1.0131,1,5,13,6,1,stim/feuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,5.6603,1,2.2323,1,6,14,3,1,stim/p_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,4.4752,2.023151313,1.3297,1,7,15,7,1,stim/f_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,3.1807,2.975370054,2.7151,2,0,16,4,1,stim/fof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,7.4621,2.993379042,1.6953,2,1,17,7,1,stim/f_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,5,6.8967,2.002316849,3.0989,2,2,18,0,1,stim/pof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,4.0718,3.992620624,1.4463,2,3,19,1,1,stim/pief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,5.6738,1,2.2306,2,4,20,2,1,stim/peuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,4.8125,2.985186994,1.5954,2,5,21,6,1,stim/feuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,4.2471,3.000980632,1.0956,2,6,22,3,1,stim/p_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,9.1022,3.000980632,0.9118,2,7,23,5,1,stim/fief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,2.7246,2.0285371,1.3386,3,0,24,6,1,stim/feuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,6,4.0827,3.019990822,1.9984,3,1,25,2,1,stim/peuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,2.5695,5,3.5007,3,2,26,5,1,stim/fief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,4.3564,4.029562265,2.215,3,3,27,1,1,stim/pief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,3.406,2.995703803,1.4973,3,4,28,0,1,stim/pof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,2.5176,3.010264305,1.1526,3,5,29,4,1,stim/fof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,5,4.9913,2.981128834,2.0295,3,6,30,7,1,stim/f_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,5,6.2143,3.000614421,1.0793,3,7,31,3,1,stim/p_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,6,4.1721,2.01302445,1.0967,4,0,32,2,1,stim/peuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,6,4.8728,4.970322446,1.0985,4,1,33,6,1,stim/feuf_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,7,3.3277,4.988846842,2.0395,4,2,34,5,1,stim/fief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,6.0755,4.015306261,2.6441,4,3,35,1,1,stim/pief_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,3.2037,1.003228534,3.1503,4,4,36,7,1,stim/f_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,7.1942,3.012175836,1.6631,4,5,37,3,1,stim/p_schwa_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,2.1024,5,1.3725,4,6,38,4,1,stim/fof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,2.4238,5,2.024,4,7,39,0,1,stim/pof_g.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,,,,,,,,,,stim/p_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,space,6.0549,6,4.3368,2.0285692,1.1154,0,0,0,3,1
,,,,,,,,,,,,,stim/pif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,4.9575,4.006914153,1.2296,0,1,1,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,1,4.0695,1.998570873,0.9716,0,2,2,7,1
,,,,,,,,,,,,,stim/pof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,6.4429,3.006142849,0.9958,0,3,3,0,1
,,,,,,,,,,,,,stim/fof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,4.2559,3.018697555,1.2283,0,4,4,4,1
,,,,,,,,,,,,,stim/fif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,3,4.5075,4.022087945,2.5237,0,5,5,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,6,4.0548,2.989581525,1.8482,0,6,6,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,9.6309,2.003887713,2.8733,0,7,7,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,3.0885,4.014556659,3.3205,1,0,8,2,1
,,,,,,,,,,,,,stim/fof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,5,9.4648,2.010108552,3.7153,1,1,9,4,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,2.9227,2.014649794,3.9962,1,2,10,7,1
,,,,,,,,,,,,,stim/feuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.4387,4.003505679,2.3975,1,3,11,6,1
,,,,,,,,,,,,,stim/fif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,4.241,3.989665618,1.229,1,4,12,5,1
,,,,,,,,,,,,,stim/pif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,3.5464,5,1.356,1,5,13,1,1
,,,,,,,,,,,,,stim/pof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,5.2559,4.971391692,1.9808,1,6,14,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,6.3747,2.987100559,1.1467,1,7,15,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.8214,2.971444363,1.4647,2,0,16,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,5.6894,1.967155174,4.094,2,1,17,3,1
,,,,,,,,,,,,,stim/fif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,7.6111,3.982503707,2.3306,2,2,18,5,1
,,,,,,,,,,,,,stim/feuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,6,8.8133,4.003653067,1.5468,2,3,19,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,3.4885,3.009384268,0.962,2,4,20,7,1
,,,,,,,,,,,,,stim/fof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,1.9643,3.971196832,1.5387,2,5,21,4,1
,,,,,,,,,,,,,stim/pif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,3,4.4278,3.977917933,1.0631,2,6,22,1,1
,,,,,,,,,,,,,stim/pof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,3.3601,5,0.9127,2,7,23,0,1
,,,,,,,,,,,,,stim/fif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,3,3.6392,5,0.9127,3,0,24,5,1
,,,,,,,,,,,,,stim/feuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,2.6572,1.972033917,2.2646,3,1,25,6,1
,,,,,,,,,,,,,stim/pif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,5.5994,3.996837023,1.378,3,2,26,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,3.9135,1.997722937,2.4642,3,3,27,7,1
,,,,,,,,,,,,,stim/fof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,5.5419,3.99464473,1.1485,3,4,28,4,1
,,,,,,,,,,,,,stim/peuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,6,3.8237,3.015359158,1.0278,3,5,29,2,1
,,,,,,,,,,,,,stim/pof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,4.1311,2.991727702,1.0118,3,6,30,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,1,6.1938,1.013218519,2.6145,3,7,31,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.897,1.986651159,1.2137,4,0,32,2,1
,,,,,,,,,,,,,stim/pif_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,7,4.2075,3.974791576,1.8633,4,1,33,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,4.2895,3.999651874,2.2804,4,2,34,6,1
,,,,,,,,,,,,,stim/pof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,4,4.1472,3.984977214,0.9449,4,3,35,0,1
,,,,,,,,,,,,,stim/fof_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.2761,2.979310438,1.7137,4,4,36,4,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5f320f52f0468e14718b7f7a,001,2022-03-17_16h23.46.847,span_vct,2021.2.3,MacIntel,60.0024001,,,2,3.3553,4.98476246,1.9899,4,5,37,7,1
