key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,1.121,2,4.199,3.975238095,1.279,0,0,0,7,1,stim/pof_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,2,8.305,4.779047619,1.019,0,1,1,1,1,stim/faf_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,7,3.614,4.779047619,0.624,0,2,2,6,1,stim/piep_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,6,2.821,4.005714286,1.739,0,3,3,4,1,stim/p_schwa_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,4,16.917,2.939047619,1.87,0,4,4,0,1,stim/f_schwa_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,3,3.535,4.885714286,1.191,0,5,5,2,1,stim/fif_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,2,5.283,3.994285714,0.788,0,6,6,3,1,stim/fof_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,1,6.055,2.219047619,2.194,0,7,7,5,1,stim/paf_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,1,4.319,4.874285714,1.942,1,0,8,1,1,stim/faf_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,2,13.201,2.44,1.337,1,1,9,5,1,stim/paf_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,2,8.591,4.047619048,1.239,1,2,10,7,1,stim/pof_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
,,5,5.496,1.933333333,1.572,1,3,11,3,1,stim/fof_g.wav,60c24c8ec01a8596ba5c8b85,001,2022-03-09_12h21.03.000,vct_new,2021.2.3,MacIntel,14.49275362,,,,,,,,,,,,
