key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,4.882,1,14.796,2.995555556,3.429,0,0,0,0,1,stim/f_schwa_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,7,8.626,4.431111111,4.664,0,1,1,2,1,stim/fif_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,1,13.966,2.995555556,1.809,0,2,2,4,1,stim/p_schwa_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,7,3.942,4.417777778,2.478,0,3,3,6,1,stim/piep_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,2,3.228,4.746666667,1.512,0,4,4,7,1,stim/pof_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,2,5.003,4.497777778,0.862,0,5,5,1,1,stim/faf_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,2,5.572,4.568888889,1.561,0,6,6,5,1,stim/paf_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,5,5.942,2.72,1.495,0,7,7,3,1,stim/fof_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,5,2.569,2.724444444,0.763,1,0,8,3,1,stim/fof_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,2,5.827,4.288888889,1.278,1,1,9,5,1,stim/paf_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,3,9.244,4.635555556,2.374,1,2,10,6,1,stim/piep_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
,,1,5.835,2.937777778,1.806,1,3,11,0,1,stim/f_schwa_g.wav,,001,2022-03-09_13h52.46.640,vct_new,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
